"user_id","status_id","created_at","screen_name","date"
"2478397800",1492556675236120064,"2022-02-12 17:50:16","AleBermejoMza","2022-03-11"
"24900072",1499474162812950016,"2022-03-03 19:57:53","mauriciomacri","2022-03-11"
"249976489",1496895949792329984,"2022-02-24 17:13:00","sanchezfdo","2022-03-11"
"251550471",1502244077877740032,"2022-03-11 11:24:33","sacnun","2022-03-11"
"2516650610",1502034058074810112,"2022-03-10 21:30:00","BancoCentral_AR","2022-03-11"
"252168075",1502371779817440000,"2022-03-11 19:51:59","spitta1969","2022-03-11"
"253368522",1502421110649989888,"2022-03-11 23:08:01","eugecatalfamo","2022-03-11"
"25352511",1496952236966289920,"2022-02-24 20:56:39","RLavagna","2022-03-11"
"253636753",1502403565058409984,"2022-03-11 21:58:17","Vsiley","2022-03-11"
"2544467503",1502367908474899968,"2022-03-11 19:36:36","RaulJalil_ok","2022-03-11"
"257031541",1502022496933009920,"2022-03-10 20:44:04","meugeniaschmuck","2022-03-11"
"257432060",1502263949596640000,"2022-03-11 12:43:30","nestorpitrola","2022-03-11"
"257460186",1502295304422449920,"2022-03-11 14:48:06","ManesF","2022-03-11"
"257485371",1501326486409730048,"2022-03-08 22:38:22","RaulAOthacehe","2022-03-11"
"2578850396",1502282317670149888,"2022-03-11 13:56:30","NanniMiguel","2022-03-11"
"2589783002",1502382082793910016,"2022-03-11 20:32:56","OmarGutierrezOk","2022-03-11"
"259681081",1493645905483859968,"2022-02-15 17:58:29","AntonioBonfatti","2022-03-11"
"259717758",1502062476321509888,"2022-03-10 23:22:55","M_Campagnoli","2022-03-11"
"262857572",1501675634292140032,"2022-03-09 21:45:45","BuccaBali","2022-03-11"
"267784293",1502400491933809920,"2022-03-11 21:46:05","marioraulnegri","2022-03-11"
"267960594",1502412604140000000,"2022-03-11 22:34:12","CrisAlvarezRod","2022-03-11"
"2695665061",1502395784872049920,"2022-03-11 21:27:22","Pablo_Torello","2022-03-11"
